"file_name","file_count","unique_hash_count","same_content_all","sample_paths"
"J11B.5314.B.410.958","8","1","YES","VJMsg\J11B.5314.B.410.958 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.958 | VJMsg\J11B钢管\5314.B.035\035\八\J11B.5314.B.410.958"
"J11B.5314.B.410.907","8","1","YES","VJMsg\J11B.5314.B.410.907 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.907 | VJMsg\J11B钢管\5314.B.035\035\七\J11B.5314.B.410.907"
"980","8","5","NO","VJMsg\30 11\30 11.5314\045\980 | VJMsg\30 11\30 11.5314\815\980 | VJMsg\30 11\30 11.5324\900\980"
"910","8","6","NO","VJMsg\30 11\30 11.5314\040\910 | VJMsg\30 11\30 11.5324\900\910 | VJMsg\30 11\30 11.5324\S30.5324\910"
"J11B.5314.B.410.911","8","1","YES","VJMsg\J11B.5314.B.410.911 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.911 | VJMsg\J11B钢管\5314.B.035\035\一\J11B.5314.B.410.911"
"J11B.5314.B.410.913","8","1","YES","VJMsg\J11B.5314.B.410.913 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.913 | VJMsg\J11B钢管\5314.B.035\035\三\J11B.5314.B.410.913"
"J11B.5314.B.410.909","8","2","NO","VJMsg\J11B.5314.B.410.909 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.909 | VJMsg\J11B钢管\5314.B.035\035\九\J11B.5314.B.410.909"
"J11B.5314.B.410.919","8","1","YES","VJMsg\J11B.5314.B.410.919 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.919 | VJMsg\J11B钢管\5314.B.035\035\九\J11B.5314.B.410.919"
"J11B.5314.B.410.904","8","1","YES","VJMsg\J11B.5314.B.410.904 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.904 | VJMsg\J11B钢管\5314.B.035\035\四\J11B.5314.B.410.904"
"40","8","7","NO","VJMsg\30 11\30 11.5314\215\40 | VJMsg\30 11\30 11.5314\300\40 | VJMsg\30 11\30 11.5314\600\40"
"220.961","8","1","YES","VJMsg\J11B钢管\5314.B.035\035\220\220.961 | VJMsg\J11B钢管\5314.B.035\035\410\220\220.961 | VJMsg\J11B钢管\5314.B.035\035\445\410\220\220.961"
"927","7","7","NO","VJMsg\30 11\30 11.5314\600\927 | VJMsg\30 11\30 11.5314\700\927 | VJMsg\30 11\30 11.5314\720\927"
"J11B.7402.B.060.901","7","1","YES","VJMsg\J11B.7402.B.060.901 | VJMsg\7402.B\J11B.7402.B\060\J11B.7402.B.060.901 | VJMsg\J11B铝管\J11B空调管\060\J11B.7402.B.060.901"
"92","7","4","NO","VJMsg\30 11\30 11.5314\035\92 | VJMsg\J11B钢管\5314.B.035\035\330\92 | VJMsg\J11B钢管\5314.B.035\220\330\92"
"J11B.5314.B.410.960","7","1","YES","VJMsg\J11B.5314.B.410.960 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.960 | VJMsg\J11B钢管\5314.B.035\035\零\J11B.5314.B.410.960"
"965","7","3","NO","VJMsg\30 11\30 11.5314\720\965 | VJMsg\J11B钢管\5314.B.035\035\720\965 | VJMsg\J11B钢管\5314.B.035\220\720\965"
"J11B.5314.B.410.961","7","1","YES","VJMsg\J11B.5314.B.410.961 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.961 | VJMsg\J11B钢管\5314.B.035\035\一\J11B.5314.B.410.961"
"J11B.7402.B.155.000","7","1","YES","VJMsg\J11B.7402.B.155.000 | VJMsg\7402.B\J11B.7402.B\J11B.7402.B.155.000 | VJMsg\J11B铝管\J11BS空调管浅灰细\J11B.7402.B.155.000"
"914","7","7","NO","VJMsg\30 11\30 11.5314\700\914 | VJMsg\30 11\30 11.5314\S30.5314\914 | VJMsg\30 11\30 11.5324\500\914"
"978","7","4","NO","VJMsg\30 11\30 11.5314\720\978 | VJMsg\30 11\30 11.5314\815\978 | VJMsg\30 11\30 11.5324\900\978"
"971","7","3","NO","VJMsg\30 11\30 11.5324\900\971 | VJMsg\J11B钢管\5314.B.035\035\905\971 | VJMsg\J11B钢管\5314.B.035\220\905\971"
"J11B.5314.B.410.906","7","1","YES","VJMsg\J11B.5314.B.410.906 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.906 | VJMsg\J11B钢管\5314.B.035\035\六\J11B.5314.B.410.906"
"J11B.5314.B.410.948","7","1","YES","VJMsg\J11B.5314.B.410.948 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.948 | VJMsg\J11B钢管\5314.B.035\035\八\J11B.5314.B.410.948"
"J11B.5314.B.410.901","7","1","YES","VJMsg\J11B.5314.B.410.901 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.901 | VJMsg\J11B钢管\5314.B.035\035\一\J11B.5314.B.410.901"
"J11B.5314.B.410.912","7","1","YES","VJMsg\J11B.5314.B.410.912 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.912 | VJMsg\J11B钢管\5314.B.035\035\二\J11B.5314.B.410.912"
"J11B.5314.B.410.945","7","1","YES","VJMsg\J11B.5314.B.410.945 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.945 | VJMsg\J11B钢管\5314.B.035\035\五\J11B.5314.B.410.945"
"J11B.5314.B.410.903","7","1","YES","VJMsg\J11B.5314.B.410.903 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.903 | VJMsg\J11B钢管\5314.B.035\035\三\J11B.5314.B.410.903"
"943","7","2","NO","VJMsg\J11B钢管\5314.B.035\035\225\943 | VJMsg\J11B钢管\5314.B.035\220\225\943 | VJMsg\J11B钢管\5314.B.035\225\943"
"J11B.5314.B.410.957","7","1","YES","VJMsg\J11B.5314.B.410.957 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.957 | VJMsg\J11B钢管\5314.B.035\035\七\J11B.5314.B.410.957"
"905","7","4","NO","VJMsg\30 11\30 11.5314\900\905 | VJMsg\30 11\30 11.5324\610655\905 | VJMsg\30 11\30 11.5324\700\905"
"948","7","3","NO","VJMsg\J11B钢管\5314.B.035\035\720\948 | VJMsg\J11B钢管\5314.B.035\220\720\948 | VJMsg\J11B钢管\5314.B.035\720\948"
"973","7","3","NO","VJMsg\30 11\30 11.5314\815\973 | VJMsg\J11B钢管\5314.B.035\035\655\973 | VJMsg\J11B钢管\5314.B.035\220\655\973"
"J11B.5314.B.410.949","7","1","YES","VJMsg\J11B.5314.B.410.949 | VJMsg\J11B钢管\5314.B.035\035\445\410\J11B.5314.B.410.949 | VJMsg\J11B钢管\5314.B.035\035\九\J11B.5314.B.410.949"
"J11B.7402.B.060.947","6","1","YES","VJMsg\J11B.7402.B.060.947 | VJMsg\7402.B\J11B.7402.B\060\J11B.7402.B.060.947 | VJMsg\J11B铝管\J11B空调管\060\J11B.7402.B.060.947"
"J11B.7402.B.060.917","6","1","YES","VJMsg\J11B.7402.B.060.917 | VJMsg\7402.B\J11B.7402.B\060\J11B.7402.B.060.917 | VJMsg\J11B铝管\J11B空调管\060\J11B.7402.B.060.917"
"J11B.7402.B.875.000","6","1","YES","VJMsg\J11B.7402.B.875.000 | VJMsg\7402.B\J11B.7402.B\J11B.7402.B.875.000 | VJMsg\J11B铝管\7402.A\J11B.7402.B.875.000"
"J11B.7402.B.060.903","6","1","YES","VJMsg\J11B.7402.B.060.903 | VJMsg\7402.B\J11B.7402.B\060\J11B.7402.B.060.903 | VJMsg\J11B铝管\J11B空调管\060\J11B.7402.B.060.903"
"J11B.7602.B.295.000","6","1","YES","VJMsg\J11B.7602.B.295.000 | VJMsg\7402.B\BLM\J11B.7601.B\J11B.7602.B\J11B.7602.B.295.000 | VJMsg\J11B铝管\J11BS空调管浅灰粗\J11B.7602.B.295.000"
"J11B.7601.B.335.000","6","1","YES","VJMsg\J11B.7601.B.335.000 | VJMsg\J11B铝管\7601\J11B.7601.B.335.000 | VJMsg\J11B铝管\J11BS空调管浅灰粗\J11B.7601.B.335.000"
"961","6","2","NO","VJMsg\J11B钢管\5314.B.035\035\655\961 | VJMsg\J11B钢管\5314.B.035\220\655\961 | VJMsg\J11B钢管\5314.B.035\655\961"
"929","6","3","NO","VJMsg\30 11\30 11.5314\700\929 | VJMsg\30 11\30 11.5324\400\929 | VJMsg\J11B钢管\5314.B.035\035\820\929"
"979","6","3","NO","VJMsg\30 11\30 11.5314\815\979 | VJMsg\30 11\30 11.5324\900\979 | VJMsg\J11B钢管\5314.B.035\035\815\979"
"909","6","5","NO","J11B直管\805\909 | VJMsg\30 11\30 11.5314\040\909 | VJMsg\30 11\30 11.5314\050\909"
"80","6","4","NO","VJMsg\30 11\30 11.5314\210\80 | VJMsg\J11B钢管\5314.B.035\035\330\80 | VJMsg\J11B钢管\5314.B.035\220\330\80"
"926","6","3","NO","VJMsg\30 11\30 11.5314\720\926 | VJMsg\30 11\30 11.5324\700\926 | VJMsg\J11B钢管\5314.B.035\035\335\926"
"924","6","6","NO","VJMsg\30 11\30 11.5314\040\924 | VJMsg\30 11\30 11.5324\700\924 | VJMsg\30 11\30 11.5324\815\924"
"932","6","3","NO","VJMsg\30 11\30 11.5324\815\932 | VJMsg\30 11\30 11.5324\S30.5324\932 | VJMsg\J11B钢管\5314.B.035\035\720\932"
"J11B.7402.B.910.000","5","1","YES","J11B直管\浅灰\J11B.7402.B.910.000 | VJMsg\J11B.7402.B.910.000 | VJMsg\7402.B\J11B.7402.B\J11B.7402.B.910.000"
"J11BS.0740.A.600.943","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.943 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.943 | VJMsg\J11BS.0740.A.600.943"
"J11BS.0740.A.600.945","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.945 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.945 | VJMsg\J11BS.0740.A.600.945"
"J11BS.0740.A.600.939","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.939 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.939 | VJMsg\J11BS.0740.A.600.939"
"J11BS.0740.A.600.937","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.937 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.937 | VJMsg\J11BS.0740.A.600.937"
"J11BS.0740.A.600.941","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.941 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.941 | VJMsg\J11BS.0740.A.600.941"
"J11BS.0740.A.600.935","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.935 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.935 | VJMsg\J11BS.0740.A.600.935"
"J11BS.7420.A.060.991","5","1","YES","J11B直管\J11BS绿\J11BS.7420.A.060.991 | VJMsg\J11BS.7420.A.060.991 | VJMsg\J11BS.7420.A\7402.A\J11BS.7420.A.060.991"
"J11B.5314.B.335.915","5","2","NO","VJMsg\J11B.5314.B.335.915 | VJMsg\J11B钢管\5314.B.035\035\五\J11B.5314.B.335.915 | VJMsg\J11B钢管\5314.B.035\220\335\J11B.5314.B.335.915"
"J11B.5314.B.335.916","5","2","NO","VJMsg\J11B.5314.B.335.916 | VJMsg\J11B钢管\5314.B.035\035\六\J11B.5314.B.335.916 | VJMsg\J11B钢管\5314.B.035\220\335\J11B.5314.B.335.916"
"J11BS.7402.A.060.951","5","1","YES","VJMsg\J11BS.7402.A.060.951 | VJMsg\J11BS.7420.A\7402.A\J11BS.7402.A.060.951 | VJMsg\J11B铝管\7402.A\J11BS.7402.A.060.951"
"J11B.5314.B.335.914","5","2","NO","VJMsg\J11B.5314.B.335.914 | VJMsg\J11B钢管\5314.B.035\035\四\J11B.5314.B.335.914 | VJMsg\J11B钢管\5314.B.035\220\335\J11B.5314.B.335.914"
"J11B.5314.B.335.917","5","1","YES","VJMsg\J11B.5314.B.335.917 | VJMsg\J11B钢管\5314.B.035\035\七\J11B.5314.B.335.917 | VJMsg\J11B钢管\5314.B.035\220\335\J11B.5314.B.335.917"
"J11BS.7420.A.060.988","5","1","YES","J11B直管\J11BS绿\J11BS.7420.A.060.988 | VJMsg\J11BS.7420.A.060.988 | VJMsg\J11BS.7420.A\7402.A\J11BS.7420.A.060.988"
"J11BS.7420.A.060.989","5","1","YES","J11B直管\J11BS绿\J11BS.7420.A.060.989 | VJMsg\J11BS.7420.A.060.989 | VJMsg\J11BS.7420.A\7402.A\J11BS.7420.A.060.989"
"J11B.5314.B.335.918","5","2","NO","VJMsg\J11B.5314.B.335.918 | VJMsg\J11B钢管\5314.B.035\035\八\J11B.5314.B.335.918 | VJMsg\J11B钢管\5314.B.035\220\335\J11B.5314.B.335.918"
"J11BS.7402.A.910.000","5","1","YES","J11B直管\J11BSQH\J11BS.7402.A.910.000 | J11B直管\浅灰\7601.A\J11BS.7402.A.910.000 | VJMsg\J11BS.7402.A.910.000"
"J11B.5314.B.445.907","5","2","NO","VJMsg\J11B.5314.B.445.907 | VJMsg\J11B钢管\5314.B.035\035\六\J11B.5314.B.445.907 | VJMsg\J11B钢管\5314.B.035\220\445\J11B.5314.B.445.907"
"J11B.5314.B.445.908","5","1","YES","VJMsg\J11B.5314.B.445.908 | VJMsg\J11B钢管\5314.B.035\035\八\J11B.5314.B.445.908 | VJMsg\J11B钢管\5314.B.035\220\445\J11B.5314.B.445.908"
"J11B.5314.B.445.902","5","2","NO","VJMsg\J11B.5314.B.445.902 | VJMsg\J11B钢管\5314.B.035\035\二\J11B.5314.B.445.902 | VJMsg\J11B钢管\5314.B.035\220\445\J11B.5314.B.445.902"
"J11B.5324.B.445.920","5","2","NO","VJMsg\J11B.5324.B.445.920 | VJMsg\J11B钢管\5324.B\445\J11B.5324.B.445.920 | VJMsg\J11B钢管\5324BQL\5324.B\445\J11B.5324.B.445.920"
"987","5","3","NO","VJMsg\J11B钢管\5324.B\655\655LV\987 | VJMsg\J11B钢管\5324.B\710\710K\987 | VJMsg\J11B钢管\5324.B\910\910LV\987"
"J11B.5314.B.815.967","5","1","YES","VJMsg\J11B.5314.B.815.967 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.967 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.967"
"J11B.7402.B.060.927","5","1","YES","VJMsg\J11B.7402.B.060.927 | VJMsg\7402.B\J11B.7402.B\060\J11B.7402.B.060.927 | VJMsg\J11B铝管\J11B空调管\060\J11B.7402.B.060.927"
"J11B.7402.B.060.905","5","1","YES","VJMsg\J11B.7402.B.060.905 | VJMsg\7402.B\J11B.7402.B\060\J11B.7402.B.060.905 | VJMsg\J11B铝管\J11B空调管\060\J11B.7402.B.060.905"
"J11B.5314.B.445.901","5","2","NO","VJMsg\J11B.5314.B.445.901 | VJMsg\J11B钢管\5314.B.035\035\一\J11B.5314.B.445.901 | VJMsg\J11B钢管\5314.B.035\220\445\J11B.5314.B.445.901"
"J11B.7603.B.040.000","5","1","YES","VJMsg\J11B.7603.B.040.000 | VJMsg\7402.B\7603.B\J11B.7603.B.040.000 | VJMsg\J11B铝管\J11B.7603.B.040.000"
"969","5","2","NO","VJMsg\30 11\30 11.5324\900\969 | VJMsg\J11B钢管\5314.B.035\035\655\969 | VJMsg\J11B钢管\5314.B.035\220\655\969"
"J11BS.0740.A.600.933","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.933 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.933 | VJMsg\J11BS.0740.A.600.933"
"J11B.7603.B.755.000","5","1","YES","VJMsg\J11B.7603.B.755.000 | VJMsg\7402.B\7603.B\J11B.7603.B.755.000 | VJMsg\7402.B\BLM\J11B.7603.B.755.000"
"J11B.7402.B.825.000","5","1","YES","VJMsg\J11B.7402.B.825.000 | VJMsg\7402.B\J11B.7402.B\J11B.7402.B.825.000 | VJMsg\J11B铝管\J11B空调管\XI\J11B.7402.B.825.000"
"J11B.7402.B.310.000","5","1","YES","VJMsg\J11B.7402.B.310.000 | VJMsg\7402.B\J11B.7402.B\J11B.7402.B.310.000 | VJMsg\J11B铝管\J11B空调管\J11B.7402.B.310.000"
"J11B.5314.B.330.952","5","2","NO","VJMsg\J11B.5314.B.330.952 | VJMsg\J11B钢管\5314.B.035\035\二\J11B.5314.B.330.952 | VJMsg\J11B钢管\5314.B.035\220\330\J11B.5314.B.330.952"
"J11B.7601.B.301.900","5","1","YES","VJMsg\J11B.7601.B.301.900 | VJMsg\7402.B\BLM\J11B.7601.B\J11B.7601.B.301.900 | VJMsg\J11B铝管\7601\J11B.7601.B.301.900"
"J11BS.0740.A.600.959","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.959 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.959 | VJMsg\J11BS.0740.A.600.959"
"934","5","3","NO","VJMsg\30 11\30 11.5314\700\934 | VJMsg\30 11\30 11.5324\S30.5324\934 | VJMsg\J11B钢管\5324.B\555\555K\934"
"J11BS.0740.A.600.949","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.949 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.949 | VJMsg\J11BS.0740.A.600.949"
"984","5","3","NO","VJMsg\30 11\30 11.5314\045\984 | VJMsg\30 11\30 11.5324\900\984 | VJMsg\J11B钢管\5314.B.035\035\815\984"
"J11BS.0740.A.600.965","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.965 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.965 | VJMsg\J11BS.0740.A.600.965"
"J11BS.0740.A.600.955","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.955 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.955 | VJMsg\J11BS.0740.A.600.955"
"J11BS.0740.A.600.951","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.951 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.951 | VJMsg\J11BS.0740.A.600.951"
"925","5","4","NO","VJMsg\30 11\30 11.5314\040\925 | VJMsg\30 11\30 11.5324\045\925 | VJMsg\30 11\30 11.5324\700\925"
"992","5","3","NO","VJMsg\30 11\30 11.5314\815\992 | VJMsg\30 11\30 11.5324\040\992 | VJMsg\J11B钢管\5314.B.035\035\815\992"
"920","5","3","NO","VJMsg\30 11\30 11.5324\040\920 | VJMsg\30 11\30 11.5324\815\920 | VJMsg\J11B钢管\5314.B.035\035\335\920"
"J11BS.0740.A.600.953","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.953 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.953 | VJMsg\J11BS.0740.A.600.953"
"986","5","3","NO","VJMsg\30 11\30 11.5314\815\986 | VJMsg\J11B钢管\5324.B\655\655LV\986 | VJMsg\J11B钢管\5324.B\710\710K\986"
"908","5","4","NO","VJMsg\30 11\30 11.5314\040\908 | VJMsg\30 11\30 11.5314\610\908 | VJMsg\30 11\30 11.5324\500\908"
"J11BS.0740.A.600.947","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.947 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.947 | VJMsg\J11BS.0740.A.600.947"
"J11BS.0740.A.600.957","5","1","YES","J11B直管\0740.A.600深灰\J11BS.0740.A.600.957 | J11B直管\J11BS.0740.A\J11BS.0740.A.600.957 | VJMsg\J11BS.0740.A.600.957"
"J11B.5314.B.815.980","4","1","YES","VJMsg\J11B.5314.B.815.980 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.980 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.980"
"J11B.5314.B.815.992","4","1","YES","VJMsg\J11B.5314.B.815.992 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.992 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.992"
"J11B.5314.B.815.985","4","1","YES","VJMsg\J11B.5314.B.815.985 | VJMsg\J11B钢管\5314.B.035\035\五\J11B.5314.B.815.985 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.985"
"J11B.5314.B.815.984","4","1","YES","VJMsg\J11B.5314.B.815.984 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.984 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.984"
"J11B.5314.B.815.972","4","1","YES","VJMsg\J11B.5314.B.815.972 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.972 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.972"
"J11B.5314.B.815.973","4","1","YES","VJMsg\J11B.5314.B.815.973 | VJMsg\J11B钢管\5314.B.035\035\三\J11B.5314.B.815.973 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.973"
"J11B.5314.B.815.970","4","1","YES","VJMsg\J11B.5314.B.815.970 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.970 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.970"
"J11B.6100.B.585.902","4","2","NO","VJMsg\J11B.6100.B.585.902 | VJMsg\7402.B\J11B.6100.B\J11B.6100.B.585.902 | VJMsg\J11B钢管\QL\燃油\J11B.6100.B.585.902"
"J11B.5314.B.815.964","4","1","YES","VJMsg\J11B.5314.B.815.964 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.964 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.964"
"J11B.5314.B.815.978","4","1","YES","VJMsg\J11B.5314.B.815.978 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.978 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.978"
"J11B.5314.B.815.979","4","1","YES","VJMsg\J11B.5314.B.815.979 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.979 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.979"
"J11B.5314.B.815.976","4","1","YES","VJMsg\J11B.5314.B.815.976 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.976 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.976"
"J11B.6100.B.585.903","4","2","NO","VJMsg\J11B.6100.B.585.903 | VJMsg\7402.B\J11B.6100.B\J11B.6100.B.585.903 | VJMsg\J11B钢管\QL\燃油\J11B.6100.B.585.903"
"J11B.5314.B.815.974","4","1","YES","VJMsg\J11B.5314.B.815.974 | VJMsg\J11B钢管\5314.B.035\035\四\J11B.5314.B.815.974 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.974"
"J11B.5314.B.815.993","4","1","YES","VJMsg\J11B.5314.B.815.993 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.993 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.993"
"J11B.5314.B.820.921","4","1","YES","VJMsg\J11B.5314.B.820.921 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.921 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.921"
"J11B.5324.B.325.973","4","1","YES","VJMsg\J11B.5324.B.325.973 | VJMsg\J11B钢管\5324.B\325\J11B.5324.B.325.973 | VJMsg\J11B钢管\5324BQL\5324.B\325\J11B.5324.B.325.973"
"J11B.5314.B.820.916","4","1","YES","VJMsg\J11B.5314.B.820.916 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.916 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.916"
"30 11.7698.K.095.000","4","2","NO","VJMsg\30 11.7698.K.095.000 | VJMsg\30 11\30 11.7698\30 11.7698.K.095.000 | VJMsg\30 11\30 铝管\浅灰LG\30 11.7698.K.095.000"
"J11B.5314.B.820.915","4","1","YES","VJMsg\J11B.5314.B.820.915 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.915 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.915"
"J11B.5314.B.820.929","4","1","YES","VJMsg\J11B.5314.B.820.929 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.929 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.929"
"J11B.5314.B.820.930","4","1","YES","VJMsg\J11B.5314.B.820.930 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.930 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.930"
"J11B.5314.B.820.923","4","1","YES","VJMsg\J11B.5314.B.820.923 | VJMsg\J11B钢管\5314.B.035\035\三\J11B.5314.B.820.923 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.923"
"J11B.5314.B.820.922","4","1","YES","VJMsg\J11B.5314.B.820.922 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.922 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.922"
"J11B.5324.B.505.928","4","2","NO","VJMsg\J11B.5324.B.505.928 | VJMsg\J11B钢管\5324.B\505\J11B.5324.B.505.928 | VJMsg\J11B钢管\5324BQL\5324.B\505\J11B.5324.B.505.928"
"J11B.5324.B.325.981","4","1","YES","VJMsg\J11B.5324.B.325.981 | VJMsg\J11B钢管\5324.B\325\J11B.5324.B.325.981 | VJMsg\J11B钢管\5324BQL\5324.B\325\J11B.5324.B.325.981"
"J11B.5314.B.820.903","4","1","YES","VJMsg\J11B.5314.B.820.903 | VJMsg\J11B钢管\5314.B.035\035\三\J11B.5314.B.820.903 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.903"
"J11B.5314.B.820.902","4","1","YES","VJMsg\J11B.5314.B.820.902 | VJMsg\J11B钢管\5314.B.035\035\二\J11B.5314.B.820.902 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.902"
"J11B.5314.B.815.994","4","1","YES","VJMsg\J11B.5314.B.815.994 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.994 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.994"
"J11B.5314.B.815.995","4","1","YES","VJMsg\J11B.5314.B.815.995 | VJMsg\J11B钢管\5314.B.035\035\815\J11B.5314.B.815.995 | VJMsg\J11B钢管\5314.B.035\220\815\J11B.5314.B.815.995"
"J11B.5314.B.820.906","4","1","YES","VJMsg\J11B.5314.B.820.906 | VJMsg\J11B钢管\5314.B.035\035\六\J11B.5314.B.820.906 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.906"
"J11B.5314.B.820.911","4","1","YES","VJMsg\J11B.5314.B.820.911 | VJMsg\J11B钢管\5314.B.035\035\820\J11B.5314.B.820.911 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.911"
"J11B.5324.B.325.974","4","1","YES","VJMsg\J11B.5324.B.325.974 | VJMsg\J11B钢管\5324.B\325\J11B.5324.B.325.974 | VJMsg\J11B钢管\5324BQL\5324.B\325\J11B.5324.B.325.974"
"J11B.5314.B.820.904","4","1","YES","VJMsg\J11B.5314.B.820.904 | VJMsg\J11B钢管\5314.B.035\035\四\J11B.5314.B.820.904 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.904"
"J11B.5314.B.820.905","4","1","YES","VJMsg\J11B.5314.B.820.905 | VJMsg\J11B钢管\5314.B.035\035\五\J11B.5314.B.820.905 | VJMsg\J11B钢管\5314.B.035\220\820\J11B.5314.B.820.905"
